App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Is_Free,Rating_Category,Install_Category,Size_Category
Ríos de Fe,LIFESTYLE,1.5074519684789958,-0.15980130507864485,-0.23765333338408526,-0.1689465238211093,Free,-0.06305416804317218,Everyone,Lifestyle,"March 24, 2018",1.8,4.1 and up,Free,Excellent,Low,Medium
FG Mobile,FAMILY,-1.5849783497453287,-0.15980761378761732,-0.25871406232328825,-0.16886013839397057,Free,-0.06305416804317218,Everyone,Education,"December 21, 2017",2.0.0,4.0 and up,Free,Good,Medium,Medium
Burn Your Fat With Me! FG,HEALTH_AND_FITNESS,0.5979136395894887,-0.13780914560063637,0.23621306774798193,-0.14737176339321123,Free,-0.06305416804317218,Teen,Health & Fitness,"July 3, 2018",5.1.0,4.1 and up,Free,Excellent,High,Large
FG On-The-Go,TOOLS,1.325544302701095,-0.15985062771242958,-0.13234968868807032,-0.1689465238211093,Free,-0.06305416804317218,Everyone,Tools,"June 29, 2018",2.01.0.2,4.1 and up,Free,Excellent,Low,Medium
BROTHER IN WARS: GUNNER CITY WARLORDS,GAME,0.23409830803368553,-0.15492180544794293,0.015075413886350583,-0.14737176339321123,Free,-0.06305416804317218,Teen,Action,"July 26, 2018",1.0.3,4.2 and up,Free,Excellent,High,Large
Angry Birds Space HD,GAME,0.5979136395894887,-0.13485093461154837,0.08878796517356104,-0.06098633625448016,Free,-0.06305416804317218,Everyone,Arcade,"May 25, 2018",2.2.13,4.1 and up,Free,Excellent,High,Large
Survival Prison Escape v2: Free Action Game,FAMILY,-0.1297170235221176,-0.13463185035450465,0.15197015199116998,-0.06098633625448016,Free,-0.06305416804317218,Mature 17+,Strategy,"February 21, 2018",1.0.9,2.3 and up,Free,Excellent,High,Large
FG VOC,BUSINESS,1.1436366369231927,-0.15987873014330692,-0.31452499401217615,-0.1689465238211093,Free,-0.06305416804317218,Everyone,Business,"August 7, 2018",2.1.5,4.1 and up,Free,Excellent,Low,Small
Police Car Driver,GAME,-0.6754400208558216,-0.11189526321774544,-0.07969786634006286,0.04699544766893367,Free,-0.06305416804317218,Everyone 10+,Racing,"May 4, 2018",9,4.1 and up,Free,Good,High,Medium
Modern Sniper Strike: Best Commando Action 2k18,GAME,-0.1297170235221176,-0.15978811414170244,-0.21659260444488226,-0.16875215661004717,Free,-0.06305416804317218,Everyone,Action,"August 23, 2017",1.0,2.3 and up,Free,Excellent,Medium,Medium
Moto Fighter 3D,GAME,-0.49353235507792,-0.11089791368109868,0.015075413886350583,0.04699544766893367,Free,-0.06305416804317218,Everyone 10+,Racing,"September 20, 2017",20170920,4.1 and up,Free,Good,High,Large
BMX Boy,GAME,0.05219064225578477,0.32141841255592435,-0.26924442679288974,0.9108497190562442,Free,-0.06305416804317218,Everyone,Racing,"September 20, 2017",1.16.33,4.1 and up,Free,Excellent,High,Medium
Crazy Bike attack Racing New: motorcycle racing,GAME,0.05219064225578477,-0.14820303039226906,0.07825760070395954,-0.06098633625448016,Free,-0.06305416804317218,Everyone,Racing,"July 12, 2018",1.2.1,4.1 and up,Free,Excellent,High,Large
POLARIS 2MFG,FAMILY,1.1436366369231927,-0.15917788992836593,-0.09022823080966434,-0.16875215661004717,Free,-0.06305416804317218,Everyone,Education,"March 28, 2018",1.7,4.1 and up,Free,Excellent,Medium,Medium
Gun Disassembly 2,FAMILY,-0.1297170235221176,-0.14477166623024632,0.10984869411276402,-0.14737176339321123,Free,-0.06305416804317218,Everyone 10+,Entertainment,"September 15, 2017",14.0.1,2.2 and up,Free,Excellent,High,Large
Fields of Battle,GAME,-0.1297170235221176,-0.1188893273922177,0.130909423051967,-0.14737176339321123,Free,-0.06305416804317218,Everyone 10+,Action,"April 21, 2018",2.14,4.0 and up,Free,Excellent,High,Large
Ambulance Simulator 3D,FAMILY,-0.49353235507792,-0.14301210994592645,0.2993952545655909,-0.14737176339321123,Free,-0.06305416804317218,Mature 17+,Simulation,"December 11, 2016",2.0.1,2.3 and up,Free,Good,High,Large
Leghe Fantagazzetta,SPORTS,-0.1297170235221176,-0.11430805764021405,-0.11128895974886734,-0.14737176339321123,Free,-0.06305416804317218,Everyone,Sports,"August 6, 2018",5.0.8,4.4 and up,Free,Excellent,High,Medium
Police Car Driving Sim,FAMILY,-0.1297170235221176,-0.11828942652083616,0.1414397875215685,0.04699544766893367,Free,-0.06305416804317218,Everyone,Simulation,"April 10, 2018",1.54,2.3.3 and up,Free,Excellent,High,Large
Toy Attack,GAME,0.05219064225578477,-0.15765806458499967,0.33098634797439536,-0.1581699417855526,Free,-0.06305416804317218,Everyone,Action,"April 4, 2018",1.9,4.0.3 and up,Free,Excellent,High,Large
Field Goal Tournament,SPORTS,-0.8573476866337223,-0.15817308464475172,-0.17447114656647628,-0.1668084844994257,Free,-0.06305416804317218,Everyone,Sports,"September 1, 2015",1.2.8,2.3 and up,Free,Good,Medium,Medium
Ghost In Photo,PHOTOGRAPHY,-0.49353235507792,-0.14357759967745817,-0.24818369785368674,-0.06098633625448016,Free,-0.06305416804317218,Teen,Photography,"March 16, 2018",2.0,2.3 and up,Free,Good,High,Medium
Disney Princess Palace Pets,FAMILY,-0.49353235507792,-0.12541540006473267,-0.19553187550567927,-0.14737176339321123,Free,-0.06305416804317218,Everyone,Entertainment;Pretend Play,"February 10, 2018",5.1,4.2 and up,Free,Good,High,Medium
Police VAZ LADA Simulator,FAMILY,-1.039255352411624,-0.15787370772805845,0.24674343221758344,-0.1581699417855526,Free,-0.06305416804317218,Teen,Simulation,"September 11, 2016",1.3,2.3 and up,Free,Good,High,Large
Scary Video Maker,FAMILY,-0.8573476866337223,-0.15455073865656255,-0.10075859527926584,-0.1581699417855526,Free,-0.06305416804317218,Teen,Entertainment,"July 24, 2018",1.14,4.1 and up,Free,Good,High,Medium
SnowMobile Parking Adventure,GAME,-1.039255352411624,-0.15285254890497482,0.12037905858236551,-0.14737176339321123,Free,-0.06305416804317218,Everyone,Racing,"September 9, 2016",1.4,2.3 and up,Free,Good,High,Large
PBS KIDS Games,FAMILY,0.23409830803368553,-0.15247287932863202,0.5942454597144327,-0.14737176339321123,Free,-0.06305416804317218,Everyone,Educational;Education,"June 6, 2018",1.15.2,4.4 and up,Free,Excellent,High,Large
Zombie Sniper 3D III,GAME,-0.49353235507792,-0.1552240499596237,-0.1534104176272733,-0.1581699417855526,Free,-0.06305416804317218,Mature 17+,Action,"February 28, 2017",1.8,2.3 and up,Free,Good,High,Medium
Family Guy- Another Freakin' Mobile Game,FAMILY,0.5979136395894887,-0.0327381711832508,0.5942454597144327,-0.06098633625448016,Free,-0.06305416804317218,Teen,Puzzle,"August 6, 2018",1.20.22,4.0.3 and up,Free,Excellent,High,Large
FH WiFiCam,PHOTOGRAPHY,-2.858332010190638,-0.15976689393879506,-0.3692828892541039,-0.16875215661004717,Free,-0.06305416804317218,Everyone,Photography,"May 2, 2017",2.1,4.1 and up,Free,Average,Medium,Small
HD Themes Volvo FH Trucks,PERSONALIZATION,0.41600597381158794,-0.159859230497392,-0.25871406232328825,-0.16886013839397057,Free,-0.06305416804317218,Teen,Personalization,"June 21, 2016",1.0,2.3.3 and up,Free,Excellent,Medium,Medium
Familial Hypercholesterolaemia Handbook,MEDICAL,-5.768854662637061,-0.1598810242192969,-0.048106772931258375,-0.16896596054221552,Free,-0.06305416804317218,Everyone,Medical,"July 2, 2018",2.0.1,4.1 and up,Free,Poor,Low,Large
Wallpapers Volvo FH 16 Trucks,PERSONALIZATION,0.05219064225578477,-0.15987471551032442,-0.23765333338408526,-0.1689465238211093,Free,-0.06305416804317218,Teen,Personalization,"June 18, 2016",1.0,2.3.3 and up,Free,Excellent,Low,Medium
Puzzles Volvo FH 16 Trucks,FAMILY,1.1436366369231927,-0.1598764360673169,-0.3092598117773754,-0.1689465238211093,Free,-0.06305416804317218,Teen,Puzzle,"December 2, 2016",1.0,4.0 and up,Free,Excellent,Low,Small
Jigsaw Volvo FH 16 Trucks,FAMILY,1.5074519684789958,-0.1598793036623044,-0.3103128482243355,-0.1689465238211093,Free,-0.06305416804317218,Teen,Puzzle,"December 1, 2016",1.0,4.0 and up,Free,Excellent,Low,Small
Shoot Hunter-Gun Killer,GAME,0.23409830803368553,0.02383546328681626,-0.11128895974886734,0.9108497190562442,Free,-0.06305416804317218,Teen,Action,"August 8, 2018",1.1.2,4.1 and up,Free,Excellent,High,Medium
FH® Cost Lookup / FH® CCSalud,MEDICAL,0.5979136395894887,-0.159864965687367,-0.3524343061027415,-0.1689465238211093,Free,-0.06305416804317218,Everyone,Medical,"June 21, 2017",4.1.0,4.0.3 and up,Free,Excellent,Low,Small
FH App,BUSINESS,1.325544302701095,-0.15986668624435948,-0.3324266136104987,-0.16896596054221552,Free,-0.06305416804317218,Everyone,Business,"July 26, 2018",1.0.90,4.0 and up,Free,Excellent,Low,Small
FH School,FAMILY,1.5074519684789958,-0.1598798771813019,-0.334532686504419,-0.16896596054221552,Free,-0.06305416804317218,Everyone,Education,"April 11, 2018",1.0.1,4.0.3 and up,Free,Excellent,Low,Small
Fast Motorcycle Driver 2016,GAME,0.05219064225578477,-0.14373703795876228,0.12037905858236551,-0.14737176339321123,Free,-0.06305416804317218,Everyone 10+,Racing,"December 25, 2016",1.2,2.3.3 and up,Free,Excellent,High,Large
Wallpapers Volvo FH Truck,PERSONALIZATION,0.05219064225578477,-0.1598798771813019,-0.24818369785368674,-0.16896596054221552,Free,-0.06305416804317218,Teen,Personalization,"July 31, 2016",1.0,2.3.3 and up,Free,Excellent,Low,Medium
Angry Shark 2016,FAMILY,-0.3116246893000184,-0.11790918342549585,0.08878796517356104,-0.06098633625448016,Free,-0.06305416804317218,Teen,Simulation,"November 1, 2017",1.6,4.0 and up,Free,Good,High,Large
First Hawaiian Bank Mobile,FINANCE,-3.767870339080145,-0.15974911484987264,-0.09022823080966434,-0.16875215661004717,Free,-0.06305416804317218,Everyone,Finance,"May 9, 2018",18.1.79,5.0 and up,Free,Average,Medium,Medium
Strike! Ten Pin Bowling,SPORTS,0.05219064225578477,-0.1492238942078132,0.12037905858236551,-0.06098633625448016,Free,-0.06305416804317218,Everyone,Sports,"June 27, 2018",1.7.0,4.1 and up,Free,Excellent,High,Large
My Truck,TOOLS,-3.0402396759685395,-0.1597405120649102,-0.3092598117773754,-0.16875215661004717,Free,-0.06305416804317218,Everyone,Tools,"March 15, 2017",1.0.6,4.2 and up,Free,Average,Medium,Small
Talking Tom Bubble Shooter,FAMILY,0.41600597381158794,0.2342033786066011,0.17303088093037297,0.9108497190562442,Free,-0.06305416804317218,Everyone,Casual,"May 25, 2018",1.5.3.20,4.1 and up,Free,Excellent,High,Large
Forgotten Hill: Fall,GAME,0.41600597381158794,-0.1592725205629529,-0.20606223997528075,-0.16788830233865984,Free,-0.06305416804317218,Teen,Adventure,"October 30, 2017",1.7,3.0 and up,Free,Excellent,Medium,Medium
Forgotten Hill Mementoes,GAME,0.7798213053673895,-0.15871964824936607,0.19409160986957597,-0.1668084844994257,Free,-0.06305416804317218,Teen,Adventure,"March 19, 2018",1.5,4.1 and up,Free,Excellent,Medium,Large
Talking Husky Dog,FAMILY,0.41600597381158794,-0.14465810946874197,0.025605778355952076,-0.14737176339321123,Free,-0.06305416804317218,Everyone,Casual,"July 20, 2018",2.08,4.1 and up,Free,Excellent,High,Large
Bubble Bird Rescue,FAMILY,0.05219064225578477,-0.11930398162740782,-0.24818369785368674,-0.06098633625448016,Free,-0.06305416804317218,Everyone,Puzzle,"August 7, 2018",1.8.6,4.0.3 and up,Free,Excellent,High,Medium
Forgotten Hill: Surgery,GAME,0.5979136395894887,-0.1584879465743774,-0.1428800531576718,-0.1668084844994257,Free,-0.06305416804317218,Teen,Adventure,"November 3, 2017",1.4,3.0 and up,Free,Excellent,Medium,Medium
Real Airplane Flight Simulator: Pilot Games,FAMILY,-1.5849783497453287,-0.1474167358467011,-0.005985315052852403,-0.14737176339321123,Free,-0.06305416804317218,Everyone,Simulation,"July 11, 2018",1.0.03,4.0 and up,Free,Good,High,Large
Forgotten Hill: Puppeteer,GAME,0.5979136395894887,-0.15820921634159402,-0.1639407820968748,-0.1668084844994257,Free,-0.06305416804317218,Teen,Adventure,"October 30, 2017",2.6,2.3 and up,Free,Excellent,Medium,Medium
Airplane Fly Hawaii,FAMILY,-0.1297170235221176,-0.11203520185313463,-0.22712296891448375,-0.14737176339321123,Free,-0.06305416804317218,Everyone,Simulation,"January 30, 2015",2.6,4.1 and up,Free,Excellent,High,Medium
FiSwitch,TOOLS,1.1436366369231927,-0.15952945707383143,-0.3745480714889047,-0.16875215661004717,Paid,0.04932082887098358,Everyone,Tools,"July 24, 2018",5.2,5.0 and up,Paid,Excellent,Medium,Small
Signal Info,TOOLS,0.7798213053673895,-0.15963899920235328,-0.3587525247845024,-0.16875215661004717,Free,-0.06305416804317218,Everyone,Tools,"December 19, 2017",0.11,6.0 and up,Free,Excellent,Medium,Small
Signal Spy - Monitor Signal Strength & Data Usage,TOOLS,0.41600597381158794,-0.15938034213448227,-0.30610070243649495,-0.1668084844994257,Free,-0.06305416804317218,Everyone,Tools,"December 31, 2017",1.9.9.5,5.1 and up,Free,Excellent,Medium,Small
Wi-Fi Auto-connect,COMMUNICATION,-0.6754400208558216,-0.1512587396109315,2.26857341038107,-0.14737176339321123,Free,-0.06305416804317218,Everyone,Communication,"August 1, 2015",1.2.0,1.6 and up,Free,Good,High,Large
Smart Wi-Fi Hotspot PRO,COMMUNICATION,-0.8573476866337223,-0.15976918801478504,9.68194999698052,-0.16875215661004717,Paid,0.10579067656653926,Everyone,Communication,"February 10, 2016",1.0,2.2 and up,Paid,Good,Medium,Large
Portable Wi-Fi hotspot Premium,COMMUNICATION,-0.8573476866337223,-0.15960630861949598,4.027144276804519,-0.16875215661004717,Paid,-0.007149018824572079,Everyone,Communication,"December 16, 2015",1.4.0.2,2.3 and up,Paid,Good,Medium,Large
Avast Wi-Fi Finder,PRODUCTIVITY,0.23409830803368553,-0.13850310358760737,-0.25871406232328825,-0.14737176339321123,Free,-0.06305416804317218,Everyone,Productivity,"February 26, 2018",2.3.1,4.0.3 and up,Free,Excellent,High,Medium
Police Field Interview FI Card,PRODUCTIVITY,0.5979136395894887,-0.15981793712957226,-0.37033592570106405,-0.1689465238211093,Paid,0.38813991504431755,Everyone,Productivity,"March 16, 2017",3.0,4.0.3 and up,Paid,Excellent,Low,Small
LG Hi-Fi Plus Manager,TOOLS,-1.2211630181895254,-0.1597938493316774,-0.35980556123146257,-0.16875215661004717,Free,-0.06305416804317218,Everyone,Tools,"September 6, 2016",5.0.6,6.0 and up,Free,Good,Medium,Small
WeFi - Free Fast WiFi Connect & Find Wi-Fi Map,COMMUNICATION,-0.3116246893000184,-0.15215744388000882,-0.34190394163314003,-0.14737176339321123,Free,-0.06305416804317218,Everyone,Communication,"June 5, 2018",4.7.0.2200000,4.0 and up,Free,Good,High,Small
Safe Wi-Fi,PRODUCTIVITY,-2.3126090128569343,-0.159863818649372,-0.2934642650729732,-0.1689465238211093,Free,-0.06305416804317218,Everyone,Productivity,"August 3, 2018",1.3.22,4.4 and up,Free,Average,Low,Small
[root] Pry-Fi,TOOLS,-0.49353235507792,-0.15601894729015411,0.36257744138319986,-0.1581699417855526,Free,-0.06305416804317218,Everyone,Tools,"February 2, 2014",1.20,4.2 and up,Free,Good,High,Large
WiFi Monitor Pro - analyzer of Wi-Fi networks,TOOLS,0.7798213053673895,-0.15983342214250468,-0.37033592570106405,-0.1689465238211093,Paid,0.10579067656653926,Everyone,Tools,"July 5, 2018",1.9,4.0 and up,Paid,Excellent,Low,Small
Candy simply-Fi,LIFESTYLE,-3.767870339080145,-0.15851146085327478,-0.027046043992055388,-0.1668084844994257,Free,-0.06305416804317218,Everyone,Lifestyle,"July 17, 2018",1.8.4.7,4.4 and up,Free,Average,Medium,Large
SCI-FI UI,FAMILY,0.9617289711452919,-0.15987356847232945,-0.35454037899666185,-0.16896596054221552,Paid,0.04932082887098358,Everyone,Entertainment,"April 16, 2018",0.0.53,1.6 and up,Paid,Excellent,Low,Small
Wi-Fi Rabbit Unlock Key,TOOLS,0.5979136395894887,-0.15980073155964736,-0.12181932421846882,-0.16886013839397057,Paid,-0.006584320347616522,Everyone,Tools,"June 26, 2011",1.0.0,2.1 and up,Paid,Excellent,Medium,Medium
Wi-Fi settings shortcut,TOOLS,-0.1297170235221176,-0.15960745565749096,-0.09022823080966434,-0.16788830233865984,Free,-0.06305416804317218,Everyone,Tools,"December 13, 2013",1.4,1.6 and up,Free,Excellent,Medium,Medium
Wi-Fi Master,TOOLS,0.5979136395894887,-0.15777563597948652,-0.334532686504419,-0.1581699417855526,Free,-0.06305416804317218,Everyone,Tools,"July 24, 2018",1.2.1,4.1 and up,Free,Excellent,High,Small
Micro Fi,FAMILY,-0.8573476866337223,-0.15985980401638952,-0.3661237799132235,-0.16886013839397057,Free,-0.06305416804317218,Everyone,Education,"February 12, 2014",2.4,2.3.3 and up,Free,Good,Medium,Small
fi,FAMILY,-2.3126090128569343,-0.15948586963002168,-0.334532686504419,-0.1668084844994257,Free,-0.06305416804317218,Everyone,Strategy,"June 8, 2016",1.0.3,4.0 and up,Free,Average,Medium,Small
Portable Wi-Fi hotspot Free,COMMUNICATION,-0.3116246893000184,-0.15890088025257504,-0.3734950350419445,-0.1668084844994257,Free,-0.06305416804317218,Everyone,Communication,"January 11, 2018",1.2.5.4-11,2.3 and up,Free,Good,Medium,Small
Wi-Fi Networks,PRODUCTIVITY,0.05219064225578477,-0.15981621657257977,-0.3808662901706656,-0.16875215661004717,Free,-0.06305416804317218,Everyone,Productivity,"October 5, 2015",1.4,4.1 and up,Free,Excellent,Medium,Small
FI CFL,FINANCE,-0.8573476866337223,-0.15981793712957226,-0.35454037899666185,-0.16875215661004717,Free,-0.06305416804317218,Everyone,Finance,"July 5, 2018",1.1.1,5.0 and up,Free,Good,Medium,Small
Tassa.fi Finland,LIFESTYLE,-1.039255352411624,-0.15968373368415803,-0.31663106690609644,-0.16788830233865984,Free,-0.06305416804317218,Everyone,Lifestyle,"May 22, 2018",5.5,4.0 and up,Free,Good,Medium,Small
TownWiFi | Wi-Fi Everywhere,COMMUNICATION,-0.49353235507792,-0.15852178419522972,0.21515233880877896,-0.1581699417855526,Free,-0.06305416804317218,Everyone,Communication,"August 2, 2018",4.2.1,4.2 and up,Free,Good,High,Large
Jazz Wi-Fi,COMMUNICATION,-1.403070683967427,-0.15985406882641456,-0.35348734254970166,-0.16875215661004717,Free,-0.06305416804317218,Everyone,Communication,"February 10, 2017",0.1,2.3 and up,Free,Good,Medium,Small
Xposed Wi-Fi-Pwd,PERSONALIZATION,-1.2211630181895254,-0.1592845644619003,3.858658445290895,-0.1668084844994257,Free,-0.06305416804317218,Everyone,Personalization,"August 5, 2014",3.0.0,4.0.3 and up,Free,Good,Medium,Large
osmino Wi-Fi: free WiFi,TOOLS,0.05219064225578477,-0.08291420123624216,-0.3524343061027415,0.04699544766893367,Free,-0.06305416804317218,Everyone,Tools,"August 7, 2018",6.06.14,4.4 and up,Free,Excellent,High,Small
Sat-Fi Voice,COMMUNICATION,-1.403070683967427,-0.1598609510543845,-0.24818369785368674,-0.1689465238211093,Free,-0.06305416804317218,Everyone,Communication,"November 21, 2014",2.2.1.5,2.2 and up,Free,Good,Low,Medium
Wi-Fi Visualizer,TOOLS,-0.49353235507792,-0.15980646674962232,-0.36822985280714376,-0.16788830233865984,Free,-0.06305416804317218,Everyone,Tools,"May 17, 2017",0.0.9,2.3 and up,Free,Good,Medium,Small
Lennox iComfort Wi-Fi,LIFESTYLE,-2.1307013470790324,-0.1595655887706737,-0.3155780304591363,-0.16788830233865984,Free,-0.06305416804317218,Everyone,Lifestyle,"March 22, 2017",2.0.15,2.3.3 and up,Free,Average,Medium,Small
Sci-Fi Sounds and Ringtones,PERSONALIZATION,-1.039255352411624,-0.15980876082561232,-0.2797747912624912,-0.16875215661004717,Free,-0.06305416804317218,Everyone,Personalization,"September 27, 2017",4.0,4.0 and up,Free,Good,Medium,Medium
Sci Fi Sounds,FAMILY,-1.7668860155232293,-0.1598798771813019,-0.3113658846712957,-0.1689465238211093,Free,-0.06305416804317218,Everyone,Entertainment,"November 2, 2017",1.0,4.0 and up,Free,Good,Low,Small
Free Wi-fi HotspoT,COMMUNICATION,-0.1297170235221176,-0.15966308700024814,-0.37138896214802425,-0.16788830233865984,Free,-0.06305416804317218,Everyone,Communication,"July 20, 2018",2.5,4.0 and up,Free,Excellent,Medium,Small
FJ 4x4 Cruiser Offroad Driving,FAMILY,-0.1297170235221176,-0.15785019344916107,0.12037905858236551,-0.1581699417855526,Free,-0.06305416804317218,Everyone,Simulation,"January 4, 2017",1.1,2.3 and up,Free,Excellent,High,Large
