App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Is_Free,Rating_Category,Install_Category,Size_Category
"NewsDog - Latest News, Breaking News, Local News",NEWS_AND_MAGAZINES,4.4,291901,4.3,10000000,Free,0,Mature 17+,News & Magazines,"July 20, 2018",2.6.0,4.1 and up,Free,Excellent,High,Small
RightNow English Conversation,FAMILY,4,5118,11,1000000,Free,0,Everyone,Education,"March 2, 2018",1.4.1,2.3 and up,Free,Good,High,Medium
HTC Sense Input - EN,TOOLS,4.3,24175,8.5,5000000,Free,0,Everyone,Tools,"October 30, 2015",1.0.612931,5.0 and up,Free,Excellent,High,Small
"busuu: Learn Languages - Spanish, English & More",FAMILY,4.3,207294,21,10000000,Free,0,Everyone 10+,Education,"August 1, 2018",13.9.0.161,5.0 and up,Free,Excellent,High,Medium
"Ginger Keyboard - Emoji, GIFs, Themes & Games",PRODUCTIVITY,4.4,162831,43,5000000,Free,0,Everyone,Productivity,"August 1, 2018",8.1.01,4.1 and up,Free,Excellent,High,Large
English Audio Books - Librivox,FAMILY,4,10773,10,1000000,Free,0,Everyone,Education,"November 29, 2017",8.02,4.1 and up,Free,Good,High,Small
Learn Top 300 English Words,FAMILY,4.7,61600,3.4,1000000,Free,0,Everyone,Education,"February 24, 2018",3.1,2.3 and up,Free,Excellent,High,Small
Chess Free,GAME,4.5,1375988,15,50000000,Free,0,Everyone,Board,"June 7, 2018",2.72,4.1 and up,Free,Excellent,High,Medium
Oxford Dictionary of English : Free,BOOKS_AND_REFERENCE,4.1,364452,7.1,10000000,Free,0,Everyone,Books & Reference,"July 11, 2018",9.1.363,4.1 and up,Free,Excellent,High,Small
English to Hindi Dictionary,BOOKS_AND_REFERENCE,4.1,71328,11,5000000,Free,0,Everyone,Books & Reference,"June 11, 2017",BlueOrange,4.0.3 and up,Free,Excellent,High,Medium
EO.TRADE - Coin sale,FINANCE,4.3,95,1.5,10000,Free,0,Everyone,Finance,"June 5, 2018",0.3,4.0.3 and up,Free,Excellent,Medium,Small
EO Network,BUSINESS,3.5,13,21,1000,Free,0,Teen,Business,"September 20, 2017",1.0.3,4.4 and up,Free,Good,Low,Medium
The EO Bar,HEALTH_AND_FITNESS,4.7,416,34,10000,Paid,6.99,Everyone,Health & Fitness,"July 2, 2018",1.3.7,4.1 and up,Paid,Excellent,Medium,Large
EO Global,BUSINESS,2.6,13,8.9,1000,Free,0,Everyone,Business,"October 20, 2016",3.2,4.1 and up,Free,Average,Low,Small
EO SouthAsia,BUSINESS,4.2,8,19,100,Free,0,Teen,Business,"April 25, 2018",1.0.23,4.1 and up,Free,Excellent,Low,Medium
EO Bijbel Open,LIFESTYLE,4.3,102,41,10000,Free,0,Everyone,Lifestyle,"November 24, 2016",2.0.0,4.0.3 and up,Free,Excellent,Medium,Large
Masha and the Bear,FAMILY,4.4,15105,36,1000000,Free,0,Everyone,Education,"June 11, 2018",3.1.8,4.3 and up,Free,Excellent,High,Large
Free games: Masha and the Bear,FAMILY,4.3,34514,60,5000000,Free,0,Everyone,Puzzle;Brain Games,"July 20, 2018",1.2.8,4.1 and up,Free,Excellent,High,Large
Masha and the Bear Child Games,FAMILY,4.1,288606,92,10000000,Free,0,Everyone,Adventure;Education,"May 8, 2018",2.7.4,4.0 and up,Free,Excellent,High,Large
Masha and Bear: Cooking Dash,FAMILY,4.3,151374,54,10000000,Free,0,Everyone,Role Playing;Brain Games,"June 5, 2018",1.2.7,4.1 and up,Free,Excellent,High,Large
Masha and the Bear: Evolution,FAMILY,4.5,2062,42,500000,Free,0,Everyone,Strategy;Education,"June 14, 2018",1.0.9,4.0 and up,Free,Excellent,High,Large
Masha and the Bear. Games for kids,FAMILY,4.6,6231,31,1000000,Free,0,Everyone,Educational;Pretend Play,"July 13, 2018",2.6,4.0.3 and up,Free,Excellent,High,Large
Masha and The Bear Jam Day Match 3 games for kids,FAMILY,4.6,50060,98,1000000,Free,0,Everyone,Puzzle;Brain Games,"August 7, 2018",1.4.83,4.1 and up,Free,Excellent,High,Large
Where's My Water?,FAMILY,4.7,188740,69,1000000,Paid,1.99,Everyone,Puzzle;Brain Games,"July 5, 2018",1.16.0,4.2 and up,Paid,Excellent,High,Large
Frozen Free Fall,FAMILY,4.3,1574546,37,50000000,Free,0,Everyone,Puzzle;Action & Adventure,"July 27, 2018",6.7.0,4.2 and up,Free,Excellent,High,Large
Urban Car Simulator,FAMILY,4.2,23292,20,1000000,Free,0,Everyone,Simulation,"September 19, 2017",1.4,2.3 and up,Free,Excellent,High,Medium
Masha and the Bear: House Cleaning Games for Girls,FAMILY,4.5,43852,77,10000000,Free,0,Everyone,Role Playing;Pretend Play,"July 19, 2018",1.9.10,4.1 and up,Free,Excellent,High,Large
Masha and The Bear Puzzle Game,FAMILY,4.3,13330,73,1000000,Free,0,Everyone,Puzzle;Brain Games,"May 24, 2018",2.0,4.1 and up,Free,Excellent,High,Large
Masha and the Bear. Educational Games,FAMILY,4.5,46369,33,10000000,Free,0,Everyone,Educational;Brain Games,"July 13, 2018",2.3,4.0.3 and up,Free,Excellent,High,Large
Bluetooth Pair,TOOLS,3.5,1960,2.7,1000000,Free,0,Everyone,Tools,"August 4, 2018",2.5,4.1 and up,Free,Good,High,Small
Sports Car Driving Simulator 2018,GAME,4.3,2178,57,500000,Free,0,Everyone,Racing,"March 28, 2018",1.1,4.1 and up,Free,Excellent,High,Large
Masha and the Bear: Good Night!,FAMILY,4.6,29155,83,1000000,Free,0,Everyone,Educational;Pretend Play,"July 26, 2018",1.0.4,4.1 and up,Free,Excellent,High,Large
Masha and the Bear: Climb Racing and Car Games,FAMILY,4.5,2200,73,1000000,Free,0,Everyone,Racing;Pretend Play,"July 23, 2018",1.1.0,4.1 and up,Free,Excellent,High,Large
Out There Chronicles - Ep. 1,FAMILY,4.4,1516,44,50000,Paid,2.99,Everyone,Role Playing,"November 27, 2017",1.0.4,4.2 and up,Paid,Excellent,Medium,Large
EP Spotter,FAMILY,3.4,9,28,500,Free,0,Everyone,Entertainment,"September 28, 2016",314007,4.3 and up,Free,Good,Low,Medium
EP Mobile,MEDICAL,4.3,267,2.3,50000,Free,0,Everyone,Medical,"July 8, 2018",2.18,4.0 and up,Free,Excellent,Medium,Small
EP RSS Reader,COMMUNICATION,3.8,4,892,100,Free,0,Everyone,Communication,"July 16, 2018",0.99,4.0.3 and up,Free,Good,Low,Large
Out There Chronicles - Ep. 2,FAMILY,4.5,144,70,1000,Paid,2.99,Teen,Role Playing,"January 26, 2018",1.0.0,4.2 and up,Paid,Excellent,Low,Large
EP Church Annapolis,LIFESTYLE,5,2,8.8,100,Free,0,Everyone,Lifestyle,"January 14, 2017",1.0,4.1 and up,Free,Excellent,Low,Small
EP Horlogerie,LIFESTYLE,4.9,18,24,1000,Free,0,Everyone,Lifestyle,"March 28, 2018",4.0.2,4.0.3 and up,Free,Excellent,Low,Medium
EP Radio,FAMILY,5,3,154,50,Free,0,Everyone,Entertainment,"March 26, 2018",1.0,3.0 and up,Free,Excellent,Low,Large
The Great Wobo Escape Ep. 1,GAME,4.2,5449,20,500000,Free,0,Everyone 10+,Action,"September 13, 2016",1.0.3386,4.1 and up,Free,Excellent,High,Medium
The Visitor: Ep.2 - Sleepover Slaughter,GAME,4.3,5731,31,1000000,Free,0,Mature 17+,Adventure,"January 2, 2018",1.1.5,4.1 and up,Free,Excellent,High,Large
Superbrothers Sword & Sworcery,GAME,4.4,11023,16,100000,Paid,3.99,Teen,Adventure,"January 26, 2018",1.0.20,2.3 and up,Paid,Excellent,Medium,Medium
EP Lab Digest,MEDICAL,2.3,11,12,500,Free,0,Everyone,Medical,"July 12, 2018",1000000.6,4.1 and up,Free,Average,Low,Medium
EP Research Service,BOOKS_AND_REFERENCE,4.7,14,27,1000,Free,0,Everyone,Books & Reference,"March 5, 2018",1.9,4.1 and up,Free,Excellent,Low,Medium
EP Kalkulator el. energije,TOOLS,4.4,13,1.5,100,Free,0,Everyone,Tools,"February 20, 2015",4.0,4.0 and up,Free,Excellent,Low,Small
The Great Wobo Escape Ep.1,FAMILY,4.3,11,20,500,Paid,1.99,Everyone 10+,Action;Action & Adventure,"May 3, 2016",1.0.3289,4.1 and up,Paid,Excellent,Low,Medium
The Visitor: Ep.1 - Kitty Cat Carnage,GAME,4.4,3017,39,500000,Free,0,Mature 17+,Adventure,"January 2, 2018",1.3.7,4.3 and up,Free,Excellent,High,Large
Dr.Slender Ep 1 Guide (Eng),GAME,4,454,27,10000,Free,0,Teen,Arcade,"December 2, 2014",1.0,2.3 and up,Free,Good,Medium,Medium
Decay: The Mare - Ep.1 (Trial),GAME,3.6,5291,7.2,100000,Free,0,Teen,Adventure,"May 24, 2014",2.0,2.2 and up,Free,Good,Medium,Small
What's Your Story?™ ft Charmed,FAMILY,4.1,39661,47,1000000,Free,0,Teen,Role Playing,"August 2, 2018",1.10.4,5.0 and up,Free,Excellent,High,Large
EP Gem Hunter,GAME,4.6,79,31,1000,Free,0,Everyone 10+,Action,"January 17, 2016",1.1.0,2.3 and up,Free,Excellent,Low,Large
EP Chain Reaction,FAMILY,3.9,249,21,10000,Free,0,Everyone,Casual;Brain Games,"April 10, 2016",1.2.2,2.3 and up,Free,Good,Medium,Medium
Gate Of Death Ep: 1,GAME,4.4,7,34,100,Free,0,Everyone,Adventure,"October 7, 2016",1.1,2.3 and up,Free,Excellent,Low,Large
Sonic 4™ Episode I,GAME,3.7,8014,37,100000,Paid,2.99,Everyone,Arcade,"April 4, 2016",1.5.0,2.2 and up,Paid,Good,Medium,Large
Naruto Shippuden - Watch Free!,VIDEO_PLAYERS,3.9,141515,5.7,10000000,Free,0,Teen,Video Players & Editors,"April 23, 2014",0.6.0,2.3 and up,Free,Good,High,Small
Operate Now: Hospital,FAMILY,4.3,254861,52,10000000,Free,0,Teen,Simulation,"August 1, 2018",1.20.3,4.4 and up,Free,Excellent,High,Large
Multi Surgery ER Emergency Hospital : Doctor Game,FAMILY,4.1,227,69,10000,Free,0,Teen,Educational,"June 21, 2018",1.2,4.0 and up,Free,Excellent,Medium,Large
ER Surgery Simulator,FAMILY,3.6,19601,56,1000000,Free,0,Everyone 10+,Casual,"June 6, 2018",1.0.4,4.1 and up,Free,Good,High,Large
Dentist Surgery ER Emergency Doctor Hospital Games,FAMILY,3.5,2580,53,100000,Free,0,Everyone,Simulation,"July 6, 2018",10,4.1 and up,Free,Good,Medium,Large
Eye Transplant : ER Emergency Hospital,FAMILY,3.9,1938,62,1000000,Free,0,Teen,Educational,"May 25, 2018",1.6,4.1 and up,Free,Good,High,Large
Lifeguard Beach Rescue ER Emergency Hospital Games,FAMILY,3.9,519,76,100000,Free,0,Everyone,Simulation,"August 7, 2018",12,4.1 and up,Free,Good,Medium,Large
Hospital ER Emergency Heart Surgery: Doctor Games,FAMILY,3.8,1652,71,100000,Free,0,Everyone,Simulation,"July 11, 2018",10,4.1 and up,Free,Good,Medium,Large
Superhero Doctor 2 -ER Surgery,FAMILY,4,39647,72,10000000,Free,0,Everyone 10+,Casual,"September 30, 2017",1.7,4.0.3 and up,Free,Good,High,Large
Noot-Noot-er!,FAMILY,4.5,74,2.8,5000,Free,0,Everyone,Entertainment,"November 22, 2017",2.0,4.0.3 and up,Free,Excellent,Medium,Small
Doctor X - ER On Wheels,FAMILY,3.6,12781,51,1000000,Free,0,Everyone,Casual;Pretend Play,"June 6, 2018",1.0.9,4.1 and up,Free,Good,High,Large
Foot Surgery Hospital Simulator: ER Doctor Games,FAMILY,3.9,314,28,100000,Free,0,Everyone,Casual,"January 15, 2018",1.1,5.1 and up,Free,Good,Medium,Medium
ER Heart Surgery - Emergency Simulator Game,FAMILY,4.3,429,40,100000,Free,0,Everyone,Educational,"July 19, 2018",2.0,4.1 and up,Free,Excellent,Medium,Large
Pregnant Mom ER Emergency Doctor Hospital Games,FAMILY,4,325,27,50000,Free,0,Everyone,Educational,"June 12, 2018",1.2,4.1 and up,Free,Good,Medium,Medium
Plastic Surgery Surgeon Simulator Er Doctor Games,FAMILY,3.7,3482,37,500000,Free,0,Everyone,Casual,"August 7, 2018",1.6,4.4 and up,Free,Good,High,Large
Shoulder Surgery ER Emergency Doctor Game,FAMILY,3.9,55,46,10000,Free,0,Teen,Educational,"November 7, 2017",1.0.1,4.0 and up,Free,Good,Medium,Large
Superhero Doctor 3 ER Surgery,FAMILY,4.2,2801,50,500000,Free,0,Everyone,Casual,"March 22, 2017",1.0,4.0.3 and up,Free,Excellent,High,Large
Mom Doctor ER Emergency Family Game,FAMILY,3.5,173,49,10000,Free,0,Everyone,Educational,"January 26, 2018",1.0.0,4.1 and up,Free,Good,Medium,Large
ER Blood Draw Doctor & Surgeon,FAMILY,4,154,58,50000,Free,0,Teen,Educational,"June 13, 2018",1.8,4.0.3 and up,Free,Good,Medium,Large
"ER Emergency Hospital - Brain, Knee, Eye Surgery",FAMILY,3.8,25,41,1000,Free,0,Teen,Educational,"July 21, 2017",1.1,2.3 and up,Free,Good,Low,Large
Super Doctor 1-Pregnant Mom ER Surgery Simulator,FAMILY,4.1,290,73,10000,Free,0,Teen,Role Playing,"May 23, 2018",1.0,4.3 and up,Free,Excellent,Medium,Large
Multi Surgery Hospital Pro: Virtual Doctor ER Game,FAMILY,4.2,23,33,1000,Free,0,Teen,Casual,"April 3, 2018",1.0,4.1 and up,Free,Excellent,Low,Large
Clumsy Santa ER Surgery,FAMILY,4.1,214,46,100000,Free,0,Teen,Casual,"December 22, 2016",1.0,4.0.3 and up,Free,Excellent,Medium,Large
Little Eye Surgery Simulator - ER Doctor Game,FAMILY,4.4,12,19,1000,Free,0,Teen,Casual,"April 20, 2018",1.0,2.3 and up,Free,Excellent,Low,Medium
Spinal Cord Surgery Doctor: Operation ER surgery,FAMILY,3.7,52,32,10000,Free,0,Everyone 10+,Role Playing,"February 26, 2018",1.0,4.1 and up,Free,Good,Medium,Large
Super Doctor 2 - My Newborn Baby ER Injection,FAMILY,4.7,54,92,1000,Free,0,Teen,Role Playing,"June 25, 2018",1.0,4.3 and up,Free,Excellent,Low,Large
Virtual Brain Surgery Simulator : Kid ER Emergency,FAMILY,3.8,20,55,5000,Free,0,Teen,Educational,"February 23, 2018",1.1,4.0 and up,Free,Good,Medium,Large
Crazy ER Open Heart Surgery Simulator,FAMILY,4,2936,45,500000,Free,0,Everyone,Simulation,"October 26, 2017",1.5,4.0 and up,Free,Good,High,Large
ER Injection Simulator: Blood Test Doctor Hospital,FAMILY,4.2,3263,47,1000000,Free,0,Everyone 10+,Role Playing,"May 29, 2018",2.6.4,4.1 and up,Free,Excellent,High,Large
Kids Doctor ER Emergency Rescue Kids Hospital Game,FAMILY,3.8,515,85,100000,Free,0,Everyone,Simulation,"July 20, 2018",7,4.1 and up,Free,Good,Medium,Large
Heart Surgery Doctor - ER Emergency Game,FAMILY,3.9,2510,48,500000,Free,0,Everyone 10+,Educational,"July 19, 2018",2.1,4.1 and up,Free,Good,High,Large
Virtual Mom Surgery Doctor : ER Emergency Hospital,FAMILY,4,1130,77,100000,Free,0,Teen,Educational,"May 15, 2018",1.4,4.0 and up,Free,Good,Medium,Large
ER Doctor Kids Emergency Room,FAMILY,3.1,4798,30,500000,Free,0,Teen,Casual,"June 13, 2018",1.9,4.0.3 and up,Free,Good,High,Medium
ER Assist,PRODUCTIVITY,5,3,28,10,Free,0,Everyone,Productivity,"December 6, 2016",0.1.7,4.1 and up,Free,Excellent,Low,Medium
Blood Injection : ER Emergency Doctor ER injection,FAMILY,3.5,246,35,50000,Free,0,Teen,Casual,"September 23, 2016",1.0,2.3 and up,Free,Good,Medium,Large
Lead'er,FINANCE,4.1,54,5.8,5000,Free,0,Everyone,Finance,"March 20, 2018",1.5,4.0 and up,Free,Excellent,Medium,Small
Doctor Games For Girls - Hospital ER,FAMILY,4.5,51,39,5000,Free,0,Everyone,Casual,"April 16, 2018",2.1,4.1 and up,Free,Excellent,Medium,Large
Open Heart Surgery Hospital ER: Crazy Doctor Sim,FAMILY,4.7,7,25,1000,Free,0,Teen,Casual,"April 5, 2018",1.0,4.1 and up,Free,Excellent,Low,Medium
Hand Doctor Games ER Surgery Simulator,FAMILY,4.1,120,32,10000,Free,0,Everyone,Casual,"March 13, 2018",2.0,4.1 and up,Free,Excellent,Medium,Large
ER Doctor City Emergency - Surgery City Doc FREE,FAMILY,3.9,1909,84,100000,Free,0,Teen,Educational,"June 13, 2018",2.1,4.0.3 and up,Free,Good,Medium,Large
ER Hospital Simulator,FAMILY,4,286,60,100000,Free,0,Everyone,Simulation,"June 28, 2018",4.0,4.0.3 and up,Free,Good,Medium,Large
DMC ER Now,MEDICAL,4.3,6,5.3,1000,Free,0,Everyone,Medical,"March 16, 2017",1.4,2.3 and up,Free,Excellent,Low,Small
Nose Surgery ER Simulator Lite,FAMILY,3.1,269,39,50000,Free,0,Teen,Educational,"June 3, 2017",1.0,4.0 and up,Free,Good,Medium,Large
Cardinal Glennon ER Reference,MEDICAL,4.2,19,20,1000,Free,0,Everyone 10+,Medical,"September 21, 2017",1.8.3,4.1 and up,Free,Excellent,Low,Medium
The NBC App - Watch Live TV and Full Episodes,FAMILY,4.1,58104,17,5000000,Free,0,Teen,Entertainment,"July 5, 2018",4.18.1,4.1 and up,Free,Excellent,High,Medium
Fill 'er Up,TRAVEL_AND_LOCAL,3.2,58,18,5000,Free,0,Everyone,Travel & Local,"February 27, 2017",1.1,1.6 and up,Free,Good,Medium,Medium
Ankle Surgery ER Emergency,FAMILY,3.3,10449,29,1000000,Free,0,Teen,Educational,"December 2, 2016",1.7,2.3 and up,Free,Good,High,Medium
ES File Explorer/Manager PRO,PRODUCTIVITY,4.7,81614,6.6,500000,Paid,2.99,Everyone,Productivity,"July 11, 2018",Pro 1.1.4.1,4.0 and up,Paid,Excellent,High,Small
ES Task Manager (Task Killer ),BUSINESS,4.3,171771,3.2,10000000,Free,0,Everyone,Business,"January 15, 2018",2.0.6.4,2.1 and up,Free,Excellent,High,Small
ES Audio Player ( Shortcut ),VIDEO_PLAYERS,4.2,1236,33,100000,Free,0,Everyone,Video Players & Editors,"July 17, 2013",1.1,2.2 and up,Free,Excellent,Medium,Large
ES Disk Analyzer - Storage Space,PRODUCTIVITY,4.7,5867,4.4,100000,Free,0,Everyone,Productivity,"October 31, 2017",1.0.2.9,4.0 and up,Free,Excellent,Medium,Small
ES App Locker,TOOLS,4.3,32207,3.4,1000000,Free,0,Everyone,Tools,"August 16, 2017",1.1.8.2,2.1 and up,Free,Excellent,High,Small
ES Chromecast plugin,LIBRARIES_AND_DEMO,4.2,23859,860,1000000,Free,0,Everyone,Libraries & Demo,"October 29, 2014",1.0,4.0 and up,Free,Excellent,High,Large
ES Material Theme for Pro,PRODUCTIVITY,4.2,14428,1.2,1000000,Free,0,Everyone,Productivity,"December 3, 2015",2.0.3,2.2 and up,Free,Excellent,High,Small
ES Holo Theme for Pro,PRODUCTIVITY,4.2,4737,1.7,500000,Free,0,Everyone,Productivity,"November 26, 2015",2.0.3,2.0 and up,Free,Excellent,High,Small
ES File Explorer,TOOLS,4.1,278,2.8,100000,Free,0,Everyone,Tools,"July 2, 2018",3.1.5,4.0 and up,Free,Excellent,Medium,Small
ES Dark Theme for free,TOOLS,4.2,7851,364,1000000,Free,0,Everyone,Tools,"August 22, 2017",2.0.7,4.0 and up,Free,Excellent,High,Large
ES Classic Theme,TOOLS,4.3,20865,2.2,1000000,Free,0,Everyone,Tools,"October 30, 2015",2.0.3,2.1 and up,Free,Excellent,High,Small
ES Themes -- Classic Theme,PERSONALIZATION,4.4,77609,1.9,1000000,Free,0,Everyone,Personalization,"April 24, 2015",1.14,1.6 and up,Free,Excellent,High,Small
ES Holo Theme,TOOLS,4.3,11449,1.7,500000,Free,0,Everyone,Tools,"February 2, 2016",2.0.4,2.0 and up,Free,Excellent,High,Small
"ES File Explorer & Manager, Locker Xplorer 2018",TOOLS,3.5,11,3,1000,Free,0,Everyone,Tools,"March 17, 2018",1.2,4.2 and up,Free,Good,Low,Small
ES Summer Chill Theme for Free,TOOLS,4.3,940,387,100000,Free,0,Everyone,Tools,"August 24, 2017",2.0.7,4.0 and up,Free,Excellent,Medium,Large
Furrion ES Control,VIDEO_PLAYERS,1.8,26,2.7,5000,Free,0,Everyone,Video Players & Editors,"September 29, 2016",1.0,4.2 and up,Free,Poor,Medium,Small
OpenGL ES Extensions - The OpenGL Utility,TOOLS,4.2,513,2,50000,Free,0,Everyone,Tools,"May 6, 2018",5.0.5,4.0 and up,Free,Excellent,Medium,Small
File Ex - ES File Explorer,TOOLS,4.2,24,5,1000,Free,0,Everyone,Tools,"December 27, 2017",1.1.6,4.2 and up,Free,Excellent,Low,Small
OpenGL ES CapsViewer,TOOLS,4.6,78,375,10000,Free,0,Everyone,Tools,"April 1, 2018",0.6,4.3 and up,Free,Excellent,Medium,Large
ES-IPTV,VIDEO_PLAYERS,4,944,11,50000,Free,0,Everyone,Video Players & Editors,"October 15, 2017",4.2.1,4.1 and up,Free,Good,Medium,Medium
OpenGL-ES Info,TOOLS,4.3,249,626,10000,Free,0,Everyone,Tools,"August 8, 2013",1.4,1.6 and up,Free,Excellent,Medium,Large
Dr. ES PV Calculator,TOOLS,5,19,11,500,Free,0,Everyone,Tools,"March 11, 2018",3.4.7.2.16,4.1 and up,Free,Excellent,Low,Medium
ES File Explorer & File Manager 2018,TOOLS,3.8,24,2.9,5000,Free,0,Everyone,Tools,"March 17, 2018",1.1,4.2 and up,Free,Good,Medium,Small
HTC Sense Input - ES,TOOLS,4.3,3509,6.5,1000000,Free,0,Everyone,Tools,"October 30, 2015",1.0.612919,5.0 and up,Free,Excellent,High,Small
2019 Tricks Es File Explores,TOOLS,3,4,2,1000,Free,0,Everyone,Tools,"March 16, 2016",1.0,2.2 and up,Free,Average,Low,Small
ES Billing System (Offline App),PRODUCTIVITY,5,1,4.2,100,Free,0,Everyone,Productivity,"May 17, 2018",1.0,4.1 and up,Free,Excellent,Low,Small
YEBIS OpenGL ES 3.0 Tech Demo,FAMILY,4.6,380,6.7,10000,Free,0,Everyone,Entertainment,"March 11, 2014",1.0,4.3 and up,Free,Excellent,Medium,Small
Advanced calculator fx 991 es plus & 991 ms plus,FAMILY,4.7,7252,9.2,500000,Free,0,Everyone,Education,"August 2, 2018",3.3.1-build-02-08-2018-19-release,4.0 and up,Free,Excellent,High,Small
ES Solar,BUSINESS,5,3,4.7,100,Free,0,Everyone,Business,"May 17, 2018",1.2,4.1 and up,Free,Excellent,Low,Small
File Manager by Xiaomi: release file storage space,TOOLS,4.8,337532,15,10000000,Free,0,Everyone,Tools,"July 11, 2018",V1-180703,4.4 and up,Free,Excellent,High,Medium
ESLock File Recovery Lite,PRODUCTIVITY,3,460,161,50000,Free,0,Everyone,Productivity,"January 5, 2016",1.5.9,4.0.3 and up,Free,Average,Medium,Large
Castle Clash: Epic Empire ES,FAMILY,4.6,584070,24,5000000,Free,0,Everyone 10+,Strategy,"July 18, 2018",1.4.1,4.1 and up,Free,Excellent,High,Medium
¿Es Vegan?,FOOD_AND_DRINK,4.6,438,1.7,10000,Free,0,Everyone,Food & Drink,"August 1, 2017",2.2.3,3.0 and up,Free,Excellent,Medium,Small
Moto File Manager,TOOLS,4.1,38679,5.9,10000000,Free,0,Everyone,Tools,"February 1, 2018",v3.7.93,5.0 and up,Free,Excellent,High,Small
School scientific calculator fx 500 es plus 500 ms,FAMILY,4.6,1553,9.2,100000,Free,0,Everyone,Education,"August 2, 2018",3.3.1-build-02-08-2018-19-release,4.0 and up,Free,Excellent,Medium,Small
Esto Es Guerra TVN,FAMILY,4.5,1303,13,100000,Free,0,Everyone,Entertainment,"July 24, 2018",1.7.2,4.1 and up,Free,Excellent,Medium,Medium
ET Markets : NSE & BSE India,FINANCE,4.2,24980,9.2,1000000,Free,0,Everyone,Finance,"July 16, 2018",2.1.3,4.1 and up,Free,Excellent,High,Small
ET Telecom from Economic Times,NEWS_AND_MAGAZINES,4.7,273,6.3,10000,Free,0,Everyone,News & Magazines,"August 7, 2018",2.9.0,4.1 and up,Free,Excellent,Medium,Small
Égalité et Réconciliation,NEWS_AND_MAGAZINES,4.9,58,3.8,500,Paid,2.99,Everyone,News & Magazines,"May 26, 2018",1.1.1,5.0 and up,Paid,Excellent,Low,Small
Economic Times : Market News Go Edition,NEWS_AND_MAGAZINES,4.3,39,4.2,5000,Free,0,Everyone,News & Magazines,"April 18, 2018",1.0.4,4.1 and up,Free,Excellent,Medium,Small
Hymnes et Louanges,BOOKS_AND_REFERENCE,4.4,1877,5.7,100000,Free,0,Everyone,Books & Reference,"March 21, 2017",2.4.1,4.1 and up,Free,Excellent,Medium,Small
Lire avec Sami et Julie,FAMILY,3.6,569,18,100000,Free,0,Everyone,Educational;Education,"June 13, 2014",1.2,2.2 and up,Free,Good,Medium,Medium
Lettre et demande d'emploi,FAMILY,4.6,302,9.9,100000,Free,0,Everyone,Education,"January 2, 2018",1.0,4.0 and up,Free,Excellent,Medium,Small
Blagues et Histoires Drôles,FAMILY,3.9,859,5.3,100000,Free,0,Teen,Entertainment,"February 18, 2017",0.0.2,4.1 and up,Free,Good,Medium,Small
Lettre de motivation et CV,FAMILY,4.3,979,9.9,100000,Free,0,Everyone,Education,"July 30, 2018",2.0,4.0 and up,Free,Excellent,Medium,Small
Anime et Manga Amino en Français,SOCIAL,4.8,3782,63,50000,Free,0,Teen,Social,"July 13, 2018",1.8.19106,4.0.3 and up,Free,Excellent,Medium,Large
Google News,NEWS_AND_MAGAZINES,3.9,878065,13,1000000000,Free,0,Teen,News & Magazines,"August 1, 2018",5.2.0,4.4 and up,Free,Good,High,Medium
Beauty and the Beast,FAMILY,4.4,70883,31,1000000,Free,0,Everyone,Puzzle;Creativity,"August 7, 2018",1.7.6,4.2 and up,Free,Excellent,High,Large
iTranslate Translator & Dictionary,PRODUCTIVITY,4.3,201718,35,10000000,Free,0,Everyone,Productivity,"July 11, 2018",4.6.15,4.1 and up,Free,Excellent,High,Large
Oggy,GAME,4.5,49971,61,5000000,Free,0,Everyone,Arcade,"August 29, 2017",1.3.1,4.0.3 and up,Free,Excellent,High,Large
Amino: Communities and Chats,SOCIAL,4.8,1264084,62,10000000,Free,0,Teen,Social,"August 7, 2018",1.8.19179,4.0.3 and up,Free,Excellent,High,Large
Nike Training Club - Workouts & Fitness Plans,HEALTH_AND_FITNESS,4.6,251618,93,10000000,Free,0,Everyone,Health & Fitness,"July 18, 2018",5.14.0,5.0 and up,Free,Excellent,High,Large
