App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Is_Free,Rating_Category,Install_Category,Size_Category
World Series of Poker – WSOP Free Texas Holdem,GAME,0.875,0.0202711340187585,0.0755287009063444,0.00999999901,Free,0,Teen,Card,"August 2, 2018",5.11.0,4.1 and up,Free,Excellent,High,Large
Connect'Em Halloween,FAMILY,0.875,1.4861711573337368e-4,0.003423967774420947,4.99999000499999e-4,Free,0,Everyone,Puzzle,"September 23, 2016",1.0.7,2.0 and up,Free,Excellent,High,Small
Texas Holdem Poker Pro,GAME,0.875,0.0025499685513976546,0.025176233635448138,0.004999999004999999,Free,0,Teen,Card,"December 20, 2017",4.7.0,3.0 and up,Free,Excellent,High,Medium
Rage Fight of Streets - Beat Em Up Game,GAME,0.825,3.314482437219125e-5,0.06646525679758308,9.9999000099999e-5,Free,0,Teen,Action,"May 13, 2018",Varies with device,4.1 and up,Free,Excellent,Medium,Large
HANGAME Casino - Baccarat & Texas Hold'em,GAME,0.7749999999999999,1.917187522657595e-4,0.045317220543806644,4.99999000499999e-4,Free,0,Teen,Casino,"May 17, 2018",1.4.5,4.1 and up,Free,Excellent,High,Large
PokerStars Play: Free Texas Holdem Poker Game,GAME,0.8999999999999999,3.3385391645860383e-4,0.07754279959718026,4.99999000499999e-4,Free,0,Teen,Card,"July 6, 2018",1.9.2,4.0.3 and up,Free,Excellent,High,Large
Yoong: Kick 'Em Up!,SPORTS,0.825,1.582843561752628e-4,0.032225579053373615,9.9999000099999e-5,Free,0,Everyone,Sports,"December 16, 2015",1.1.1,4.0.3 and up,Free,Excellent,Medium,Large
Texas Holdem Poker,GAME,0.75,0.0028473809808448975,0.025176233635448138,0.00999999901,Free,0,Teen,Card,"December 20, 2017",4.7.0,3.0 and up,Free,Good,High,Medium
LocaToWeb - Live GPS tracking,SPORTS,0.8999999999999999,4.43267476482934e-6,0.002014098690835851,9.99000000999e-7,Paid,0.0062250000000000005,Everyone,Sports,"August 2, 2018",3.9.1,5.0 and up,Paid,Excellent,Low,Small
TRANSFORMERS: Forged to Fight,GAME,0.8999999999999999,0.006502889803237577,0.08962739174219536,0.00999999901,Free,0,Everyone 10+,Action,"July 27, 2018",6.3.2,4.0.3 and up,Free,Excellent,High,Large
Texas Holdem & Omaha Poker: Pokerist,GAME,0.825,0.004169810468850692,0.027190332326283987,0.00999999901,Free,0,Teen,Card,"July 31, 2018",18.4.0,4.1 and up,Free,Excellent,High,Medium
Governor of Poker 2 - OFFLINE POKER GAME,GAME,0.825,0.005491549439682066,0.059415911379657606,0.004999999004999999,Free,0,Teen,Card,"March 6, 2018",3.0.8,2.3 and up,Free,Excellent,High,Large
Squadron - Bullet Hell Shooter,GAME,0.8,0.003954680956897317,0.03927492447129909,0.00999999901,Free,0,Everyone,Arcade,"May 2, 2016",1.0.7,2.3 and up,Free,Excellent,High,Large
Telemundo Deportes - En Vivo,SPORTS,0.875,8.075486981111705e-4,0.02416918429003021,9.99999000999999e-4,Free,0,Everyone,Sports,"August 1, 2018",5.10.5,4.1 and up,Free,Excellent,High,Medium
Holy Knight EN,FAMILY,0.75,5.836206608708219e-4,0.04028197381671702,9.99999000999999e-4,Free,0,Teen,Role Playing,"May 5, 2018",1.1.700,2.3 and up,Free,Good,High,Large
English in a Month Free,FAMILY,0.7,1.4647873996742586e-4,0.012084592145015106,9.99999000999999e-4,Free,0,Everyone,Education,"July 23, 2017",1.28,4.1 and up,Free,Good,High,Medium
Learn Body Parts in English,FAMILY,0.75,1.6131372184368889e-4,0.041289023162134945,9.99999000999999e-4,Free,0,Everyone,Education,"December 6, 2016",5.13,2.3 and up,Free,Good,High,Large
ai.type keyboard Plus + Emoji,TOOLS,0.875,0.0012713312170986664,0.03423967774420947,9.9999000099999e-5,Paid,0.011225,Everyone,Tools,"July 24, 2018",Paid-9.4.1.3,4.1 and up,Paid,Excellent,Medium,Large
Edmodo,FAMILY,0.7749999999999999,0.004459694033621994,0.017119838872104734,0.00999999901,Free,0,Everyone,Education,"August 6, 2018",9.12.6,4.0.3 and up,Free,Excellent,High,Medium
Learn English Daily,FAMILY,0.875,1.755250107882171e-4,0.05236656596173213,4.99999000499999e-4,Free,0,Everyone,Education,"May 6, 2018",7.0,4.0 and up,Free,Excellent,High,Large
Orfox: Tor Browser for Android,COMMUNICATION,0.8,9.852566341604593e-4,0.030211480362537766,0.00999999901,Free,0,Everyone,Communication,"July 2, 2018",Fennec-52.9.0esr/TorBrowser-7.5-1/Orfox-1.5.4-RC-1,4.0.3 and up,Free,Excellent,High,Large
"NewsDog - Latest News, Breaking News, Local News",NEWS_AND_MAGAZINES,0.8500000000000001,0.006501998813335098,0.003323262839879154,0.00999999901,Free,0,Mature 17+,News & Magazines,"July 20, 2018",2.6.0,4.1 and up,Free,Excellent,High,Small
RightNow English Conversation,FAMILY,0.75,1.1397988327453134e-4,0.010070493454179255,9.99999000999999e-4,Free,0,Everyone,Education,"March 2, 2018",1.4.1,2.3 and up,Free,Good,High,Medium
HTC Sense Input - EN,TOOLS,0.825,5.384697475627361e-4,0.0075528700906344415,0.004999999004999999,Free,0,Everyone,Tools,"October 30, 2015",1.0.612931,5.0 and up,Free,Excellent,High,Small
"busuu: Learn Languages - Spanish, English & More",FAMILY,0.825,0.004617399246360646,0.02014098690835851,0.00999999901,Free,0,Everyone 10+,Education,"August 1, 2018",13.9.0.161,5.0 and up,Free,Excellent,High,Medium
"Ginger Keyboard - Emoji, GIFs, Themes & Games",PRODUCTIVITY,0.8500000000000001,0.0036269971455133746,0.04229607250755287,0.004999999004999999,Free,0,Everyone,Productivity,"August 1, 2018",8.1.01,4.1 and up,Free,Excellent,High,Large
English Audio Books - Librivox,FAMILY,0.75,2.3994358073739527e-4,0.00906344410876133,9.99999000999999e-4,Free,0,Everyone,Education,"November 29, 2017",8.02,4.1 and up,Free,Good,High,Small
Learn Top 300 English Words,FAMILY,0.925,0.0013721021750689576,0.002416918429003021,9.99999000999999e-4,Free,0,Everyone,Education,"February 24, 2018",3.1,2.3 and up,Free,Excellent,High,Small
Chess Free,GAME,0.875,0.03064976307353382,0.014098690835850957,0.04999999905,Free,0,Everyone,Board,"June 7, 2018",2.72,4.1 and up,Free,Excellent,High,Medium
Oxford Dictionary of English : Free,BOOKS_AND_REFERENCE,0.7749999999999999,0.008118054023702604,0.006143001007049345,0.00999999901,Free,0,Everyone,Books & Reference,"July 11, 2018",9.1.363,4.1 and up,Free,Excellent,High,Small
English to Hindi Dictionary,BOOKS_AND_REFERENCE,0.7749999999999999,0.0015887909193516704,0.010070493454179255,0.004999999004999999,Free,0,Everyone,Books & Reference,"June 11, 2017",BlueOrange,4.0.3 and up,Free,Excellent,High,Medium
EO.TRADE - Coin sale,FINANCE,0.825,2.0938262708239098e-6,5.035246727089627e-4,9.999000009999e-6,Free,0,Everyone,Finance,"June 5, 2018",0.3,4.0.3 and up,Free,Excellent,Medium,Small
EO Network,BUSINESS,0.625,2.6729697074347786e-7,0.02014098690835851,9.99000000999e-7,Free,0,Teen,Business,"September 20, 2017",1.0.3,4.4 and up,Free,Good,Low,Medium
The EO Bar,HEALTH_AND_FITNESS,0.925,9.244020238211941e-6,0.03323262839879154,9.999000009999e-6,Paid,0.017475,Everyone,Health & Fitness,"July 2, 2018",1.3.7,4.1 and up,Paid,Excellent,Medium,Large
EO Global,BUSINESS,0.4,2.6729697074347786e-7,0.00795568982880161,9.99000000999e-7,Free,0,Everyone,Business,"October 20, 2016",3.2,4.1 and up,Free,Average,Low,Small
EO SouthAsia,BUSINESS,0.8,1.559232329336954e-7,0.01812688821752266,9.9000000099e-8,Free,0,Teen,Business,"April 25, 2018",1.0.23,4.1 and up,Free,Excellent,Low,Medium
EO Bijbel Open,LIFESTYLE,0.825,2.2497495037576053e-6,0.04028197381671702,9.999000009999e-6,Free,0,Everyone,Lifestyle,"November 24, 2016",2.0.0,4.0.3 and up,Free,Excellent,Medium,Large
Masha and the Bear,FAMILY,0.8500000000000001,3.364377871757908e-4,0.035246727089627394,9.99999000999999e-4,Free,0,Everyone,Education,"June 11, 2018",3.1.8,4.3 and up,Free,Excellent,High,Large
Free games: Masha and the Bear,FAMILY,0.825,7.687683626058042e-4,0.059415911379657606,0.004999999004999999,Free,0,Everyone,Puzzle;Brain Games,"July 20, 2018",1.2.8,4.1 and up,Free,Excellent,High,Large
Masha and the Bear Child Games,FAMILY,0.7749999999999999,0.0064286035201184515,0.09164149043303121,0.00999999901,Free,0,Everyone,Adventure;Education,"May 8, 2018",2.7.4,4.0 and up,Free,Excellent,High,Large
Masha and Bear: Cooking Dash,FAMILY,0.825,0.0033717953626960393,0.05337361530715005,0.00999999901,Free,0,Everyone,Role Playing;Brain Games,"June 5, 2018",1.2.7,4.1 and up,Free,Excellent,High,Large
Masha and the Bear: Evolution,FAMILY,0.875,4.5908254725192316e-5,0.041289023162134945,4.99999000499999e-4,Free,0,Everyone,Strategy;Education,"June 14, 2018",1.0.9,4.0 and up,Free,Excellent,High,Large
Masha and the Bear. Games for kids,FAMILY,0.8999999999999999,1.3877167731098891e-4,0.030211480362537766,9.99999000999999e-4,Free,0,Everyone,Educational;Pretend Play,"July 13, 2018",2.6,4.0.3 and up,Free,Excellent,High,Large
Masha and The Bear Jam Day Match 3 games for kids,FAMILY,0.8999999999999999,0.0011150515882039798,0.09768378650553877,9.99999000999999e-4,Free,0,Everyone,Puzzle;Brain Games,"August 7, 2018",1.4.83,4.1 and up,Free,Excellent,High,Large
Where's My Water?,FAMILY,0.925,0.0042041135800961055,0.06847935548841894,9.99999000999999e-4,Paid,0.004975,Everyone,Puzzle;Brain Games,"July 5, 2018",1.16.0,4.2 and up,Paid,Excellent,High,Large
Frozen Free Fall,FAMILY,0.825,0.035072592399940775,0.03625377643504532,0.04999999905,Free,0,Everyone,Puzzle;Action & Adventure,"July 27, 2018",6.7.0,4.2 and up,Free,Excellent,High,Large
Urban Car Simulator,FAMILY,0.8,5.188011454655286e-4,0.019133937562940583,9.99999000999999e-4,Free,0,Everyone,Simulation,"September 19, 2017",1.4,2.3 and up,Free,Excellent,High,Medium
Masha and the Bear: House Cleaning Games for Girls,FAMILY,0.875,9.767699553393538e-4,0.07653575025176233,0.00999999901,Free,0,Everyone,Role Playing;Pretend Play,"July 19, 2018",1.9.10,4.1 and up,Free,Excellent,High,Large
Masha and The Bear Puzzle Game,FAMILY,0.825,2.96900110253318e-4,0.07250755287009064,9.99999000999999e-4,Free,0,Everyone,Puzzle;Brain Games,"May 24, 2018",2.0,4.1 and up,Free,Excellent,High,Large
Masha and the Bear. Educational Games,FAMILY,0.875,0.0010328354949527983,0.032225579053373615,0.00999999901,Free,0,Everyone,Educational;Brain Games,"July 13, 2018",2.3,4.0.3 and up,Free,Excellent,High,Large
Bluetooth Pair,TOOLS,0.625,4.3636230473872755e-5,0.0017119838872104735,9.99999000999999e-4,Free,0,Everyone,Tools,"August 4, 2018",2.5,4.1 and up,Free,Good,High,Small
Sports Car Driving Simulator 2018,GAME,0.825,4.849212544237927e-5,0.05639476334340383,4.99999000499999e-4,Free,0,Everyone,Racing,"March 28, 2018",1.1,4.1 and up,Free,Excellent,High,Large
Masha and the Bear: Good Night!,FAMILY,0.8999999999999999,6.493979904212794e-4,0.08257804632426989,9.99999000999999e-4,Free,0,Everyone,Educational;Pretend Play,"July 26, 2018",1.0.4,4.1 and up,Free,Excellent,High,Large
Masha and the Bear: Climb Racing and Car Games,FAMILY,0.875,4.8982169888742315e-5,0.07250755287009064,9.99999000999999e-4,Free,0,Everyone,Racing;Pretend Play,"July 23, 2018",1.1.0,4.1 and up,Free,Excellent,High,Large
Out There Chronicles - Ep. 1,FAMILY,0.8500000000000001,3.374624255636408e-5,0.0433031218529708,4.9999000049999e-5,Paid,0.007475000000000001,Everyone,Role Playing,"November 27, 2017",1.0.4,4.2 and up,Paid,Excellent,Medium,Large
EP Spotter,FAMILY,0.6,1.781979804956519e-7,0.027190332326283987,4.99000000499e-7,Free,0,Everyone,Entertainment,"September 28, 2016",314007,4.3 and up,Free,Good,Low,Medium
EP Mobile,MEDICAL,0.825,5.925082851480425e-6,0.001309164149043303,4.9999000049999e-5,Free,0,Everyone,Medical,"July 8, 2018",2.18,4.0 and up,Free,Excellent,Medium,Small
EP RSS Reader,COMMUNICATION,0.7,6.682424268586947e-8,0.8972809667673716,9.9000000099e-8,Free,0,Everyone,Communication,"July 16, 2018",0.99,4.0.3 and up,Free,Good,Low,Large
Out There Chronicles - Ep. 2,FAMILY,0.875,3.1852889013597778e-6,0.06948640483383686,9.99000000999e-7,Paid,0.007475000000000001,Teen,Role Playing,"January 26, 2018",1.0.0,4.2 and up,Paid,Excellent,Low,Large
EP Church Annapolis,LIFESTYLE,1,2.2274747561956486e-8,0.00785498489425982,9.9000000099e-8,Free,0,Everyone,Lifestyle,"January 14, 2017",1.0,4.1 and up,Free,Excellent,Low,Small
EP Horlogerie,LIFESTYLE,0.9750000000000001,3.786707085532603e-7,0.023162134944612285,9.99000000999e-7,Free,0,Everyone,Lifestyle,"March 28, 2018",4.0.2,4.0.3 and up,Free,Excellent,Low,Medium
EP Radio,FAMILY,1,4.454949512391297e-8,0.1540785498489426,4.9000000049e-8,Free,0,Everyone,Entertainment,"March 26, 2018",1.0,3.0 and up,Free,Excellent,Low,Large
The Great Wobo Escape Ep. 1,GAME,0.8,1.2135282471753894e-4,0.019133937562940583,4.99999000499999e-4,Free,0,Everyone 10+,Action,"September 13, 2016",1.0.3386,4.1 and up,Free,Excellent,High,Medium
The Visitor: Ep.2 - Sleepover Slaughter,GAME,0.825,1.2763430353001067e-4,0.030211480362537766,9.99999000999999e-4,Free,0,Mature 17+,Adventure,"January 2, 2018",1.1.5,4.1 and up,Free,Excellent,High,Large
Superbrothers Sword & Sworcery,GAME,0.8500000000000001,2.455122676278844e-4,0.015105740181268883,9.9999000099999e-5,Paid,0.009975000000000001,Teen,Adventure,"January 26, 2018",1.0.20,2.3 and up,Paid,Excellent,Medium,Medium
EP Lab Digest,MEDICAL,0.32499999999999996,2.2274747561956487e-7,0.011077542799597181,4.99000000499e-7,Free,0,Everyone,Medical,"July 12, 2018",1000000.6,4.1 and up,Free,Average,Low,Medium
EP Research Service,BOOKS_AND_REFERENCE,0.925,2.895717183054343e-7,0.026183282980866064,9.99000000999e-7,Free,0,Everyone,Books & Reference,"March 5, 2018",1.9,4.1 and up,Free,Excellent,Low,Medium
EP Kalkulator el. energije,TOOLS,0.8500000000000001,2.6729697074347786e-7,5.035246727089627e-4,9.9000000099e-8,Free,0,Everyone,Tools,"February 20, 2015",4.0,4.0 and up,Free,Excellent,Low,Small
The Great Wobo Escape Ep.1,FAMILY,0.825,2.2274747561956487e-7,0.019133937562940583,4.99000000499e-7,Paid,0.004975,Everyone 10+,Action;Action & Adventure,"May 3, 2016",1.0.3289,4.1 and up,Paid,Excellent,Low,Medium
The Visitor: Ep.1 - Kitty Cat Carnage,GAME,0.8500000000000001,6.718063864686077e-5,0.038267875125881166,4.99999000499999e-4,Free,0,Mature 17+,Adventure,"January 2, 2018",1.3.7,4.3 and up,Free,Excellent,High,Large
Dr.Slender Ep 1 Guide (Eng),GAME,0.75,1.0090460645566288e-5,0.026183282980866064,9.999000009999e-6,Free,0,Teen,Arcade,"December 2, 2014",1.0,2.3 and up,Free,Good,Medium,Medium
Decay: The Mare - Ep.1 (Trial),GAME,0.65,1.1783341460274982e-4,0.006243705941591138,9.9999000099999e-5,Free,0,Teen,Adventure,"May 24, 2014",2.0,2.2 and up,Free,Good,Medium,Small
What's Your Story?™ ft Charmed,FAMILY,0.7749999999999999,8.834164883071942e-4,0.04632426988922457,9.99999000999999e-4,Free,0,Teen,Role Playing,"August 2, 2018",1.10.4,5.0 and up,Free,Excellent,High,Large
EP Gem Hunter,GAME,0.8999999999999999,1.7374303098326059e-6,0.030211480362537766,9.99000000999e-7,Free,0,Everyone 10+,Action,"January 17, 2016",1.1.0,2.3 and up,Free,Excellent,Low,Large
EP Chain Reaction,FAMILY,0.725,5.524137395365209e-6,0.02014098690835851,9.999000009999e-6,Free,0,Everyone,Casual;Brain Games,"April 10, 2016",1.2.2,2.3 and up,Free,Good,Medium,Medium
Gate Of Death Ep: 1,GAME,0.8500000000000001,1.3364848537173893e-7,0.03323262839879154,9.9000000099e-8,Free,0,Everyone,Adventure,"October 7, 2016",1.1,2.3 and up,Free,Excellent,Low,Large
Sonic 4™ Episode I,GAME,0.675,1.7848755221395733e-4,0.03625377643504532,9.9999000099999e-5,Paid,0.007475000000000001,Everyone,Arcade,"April 4, 2016",1.5.0,2.2 and up,Paid,Good,Medium,Large
Naruto Shippuden - Watch Free!,VIDEO_PLAYERS,0.725,0.00315218862648271,0.00473313192346425,0.00999999901,Free,0,Teen,Video Players & Editors,"April 23, 2014",0.6.0,2.3 and up,Free,Good,High,Small
Operate Now: Hospital,FAMILY,0.825,0.00567694216364023,0.0513595166163142,0.00999999901,Free,0,Teen,Simulation,"August 1, 2018",1.20.3,4.4 and up,Free,Excellent,High,Large
Multi Surgery ER Emergency Hospital : Doctor Game,FAMILY,0.7749999999999999,5.034092949002166e-6,0.06847935548841894,9.999000009999e-6,Free,0,Teen,Educational,"June 21, 2018",1.2,4.0 and up,Free,Excellent,Medium,Large
ER Surgery Simulator,FAMILY,0.65,4.365850522143471e-4,0.0553877139979859,9.99999000999999e-4,Free,0,Everyone 10+,Casual,"June 6, 2018",1.0.4,4.1 and up,Free,Good,High,Large
Dentist Surgery ER Emergency Doctor Hospital Games,FAMILY,0.625,5.744657396228578e-5,0.05236656596173213,9.9999000099999e-5,Free,0,Everyone,Simulation,"July 6, 2018",10,4.1 and up,Free,Good,Medium,Large
Eye Transplant : ER Emergency Hospital,FAMILY,0.725,4.314618602750971e-5,0.06143001007049345,9.99999000999999e-4,Free,0,Teen,Educational,"May 25, 2018",1.6,4.1 and up,Free,Good,High,Large
Lifeguard Beach Rescue ER Emergency Hospital Games,FAMILY,0.725,1.153831923709346e-5,0.0755287009063444,9.9999000099999e-5,Free,0,Everyone,Simulation,"August 7, 2018",12,4.1 and up,Free,Good,Medium,Large
Hospital ER Emergency Heart Surgery: Doctor Games,FAMILY,0.7,3.677560822479016e-5,0.07049345417925479,9.9999000099999e-5,Free,0,Everyone,Simulation,"July 11, 2018",10,4.1 and up,Free,Good,Medium,Large
Superhero Doctor 2 -ER Surgery,FAMILY,0.75,8.831046418413268e-4,0.07150050352467271,0.00999999901,Free,0,Everyone 10+,Casual,"September 30, 2017",1.7,4.0.3 and up,Free,Good,High,Large
Noot-Noot-er!,FAMILY,0.875,1.6260565720228235e-6,0.0018126888217522656,4.999000004999e-6,Free,0,Everyone,Entertainment,"November 22, 2017",2.0,4.0.3 and up,Free,Excellent,Medium,Small
Doctor X - ER On Wheels,FAMILY,0.65,2.846712738418039e-4,0.050352467270896276,9.99999000999999e-4,Free,0,Everyone,Casual;Pretend Play,"June 6, 2018",1.0.9,4.1 and up,Free,Good,High,Large
Foot Surgery Hospital Simulator: ER Doctor Games,FAMILY,0.725,6.9719959868923805e-6,0.027190332326283987,9.9999000099999e-5,Free,0,Everyone,Casual,"January 15, 2018",1.1,5.1 and up,Free,Good,Medium,Medium
ER Heart Surgery - Emergency Simulator Game,FAMILY,0.825,9.533591956517377e-6,0.03927492447129909,9.9999000099999e-5,Free,0,Everyone,Educational,"July 19, 2018",2.0,4.1 and up,Free,Excellent,Medium,Large
Pregnant Mom ER Emergency Doctor Hospital Games,FAMILY,0.75,7.217018210073901e-6,0.026183282980866064,4.9999000049999e-5,Free,0,Everyone,Educational,"June 12, 2018",1.2,4.1 and up,Free,Good,Medium,Medium
Plastic Surgery Surgeon Simulator Er Doctor Games,FAMILY,0.675,7.753839626317053e-5,0.03625377643504532,4.99999000499999e-4,Free,0,Everyone,Casual,"August 7, 2018",1.6,4.4 and up,Free,Good,High,Large
Shoulder Surgery ER Emergency Doctor Game,FAMILY,0.725,1.2028363683456502e-6,0.045317220543806644,9.999000009999e-6,Free,0,Teen,Educational,"November 7, 2017",1.0.1,4.0 and up,Free,Good,Medium,Large
Superhero Doctor 3 ER Surgery,FAMILY,0.8,6.236929317347817e-5,0.04934541792547835,4.99999000499999e-4,Free,0,Everyone,Casual,"March 22, 2017",1.0,4.0.3 and up,Free,Excellent,High,Large
Mom Doctor ER Emergency Family Game,FAMILY,0.625,3.8312565806565154e-6,0.04833836858006042,9.999000009999e-6,Free,0,Everyone,Educational,"January 26, 2018",1.0.0,4.1 and up,Free,Good,Medium,Large
ER Blood Draw Doctor & Surgeon,FAMILY,0.75,3.4080363769793425e-6,0.05740181268882175,4.9999000049999e-5,Free,0,Teen,Educational,"June 13, 2018",1.8,4.0.3 and up,Free,Good,Medium,Large
"ER Emergency Hospital - Brain, Knee, Eye Surgery",FAMILY,0.7,5.345939414869557e-7,0.04028197381671702,9.99000000999e-7,Free,0,Teen,Educational,"July 21, 2017",1.1,2.3 and up,Free,Good,Low,Large
Super Doctor 1-Pregnant Mom ER Surgery Simulator,FAMILY,0.7749999999999999,6.437402045405425e-6,0.07250755287009064,9.999000009999e-6,Free,0,Teen,Role Playing,"May 23, 2018",1.0,4.3 and up,Free,Excellent,Medium,Large
Multi Surgery Hospital Pro: Virtual Doctor ER Game,FAMILY,0.8,4.900444463630427e-7,0.032225579053373615,9.99000000999e-7,Free,0,Teen,Casual,"April 3, 2018",1.0,4.1 and up,Free,Excellent,Low,Large
Clumsy Santa ER Surgery,FAMILY,0.7749999999999999,4.744521230696731e-6,0.045317220543806644,9.9999000099999e-5,Free,0,Teen,Casual,"December 22, 2016",1.0,4.0.3 and up,Free,Excellent,Medium,Large
Little Eye Surgery Simulator - ER Doctor Game,FAMILY,0.8500000000000001,2.4502222318152135e-7,0.01812688821752266,9.99000000999e-7,Free,0,Teen,Casual,"April 20, 2018",1.0,2.3 and up,Free,Excellent,Low,Medium
Spinal Cord Surgery Doctor: Operation ER surgery,FAMILY,0.675,1.136012125659781e-6,0.03121852970795569,9.999000009999e-6,Free,0,Everyone 10+,Role Playing,"February 26, 2018",1.0,4.1 and up,Free,Good,Medium,Large
Super Doctor 2 - My Newborn Baby ER Injection,FAMILY,0.925,1.1805616207836938e-6,0.09164149043303121,9.99000000999e-7,Free,0,Teen,Role Playing,"June 25, 2018",1.0,4.3 and up,Free,Excellent,Low,Large
Virtual Brain Surgery Simulator : Kid ER Emergency,FAMILY,0.7,4.2322020367717324e-7,0.054380664652567974,4.999000004999e-6,Free,0,Teen,Educational,"February 23, 2018",1.1,4.0 and up,Free,Good,Medium,Large
Crazy ER Open Heart Surgery Simulator,FAMILY,0.75,6.537638409434229e-5,0.044310171198388724,4.99999000499999e-4,Free,0,Everyone,Simulation,"October 26, 2017",1.5,4.0 and up,Free,Good,High,Large
ER Injection Simulator: Blood Test Doctor Hospital,FAMILY,0.8,7.266022654710205e-5,0.04632426988922457,9.99999000999999e-4,Free,0,Everyone 10+,Role Playing,"May 29, 2018",2.6.4,4.1 and up,Free,Excellent,High,Large
